id,original_title,runtime,title,genre_id,genre_name
47327,Drive Angry,105.0,Drive Angry,53,Thriller
47327,Drive Angry,105.0,Drive Angry,28,Action
47327,Drive Angry,105.0,Drive Angry,80,Crime
15268,Street Fighter: The Legend of Chun-Li,97.0,Street Fighter: The Legend of Chun-Li,28,Action
15268,Street Fighter: The Legend of Chun-Li,97.0,Street Fighter: The Legend of Chun-Li,12,Adventure
15268,Street Fighter: The Legend of Chun-Li,97.0,Street Fighter: The Legend of Chun-Li,878,Science Fiction
15268,Street Fighter: The Legend of Chun-Li,97.0,Street Fighter: The Legend of Chun-Li,53,Thriller
10796,The One,87.0,The One,28,Action
10796,The One,87.0,The One,878,Science Fiction
10796,The One,87.0,The One,53,Thriller
9548,The Adventures of Ford Fairlane,104.0,The Adventures of Ford Fairlane,28,Action
9548,The Adventures of Ford Fairlane,104.0,The Adventures of Ford Fairlane,35,Comedy
9548,The Adventures of Ford Fairlane,104.0,The Adventures of Ford Fairlane,53,Thriller
9548,The Adventures of Ford Fairlane,104.0,The Adventures of Ford Fairlane,80,Crime
9548,The Adventures of Ford Fairlane,104.0,The Adventures of Ford Fairlane,9648,Mystery
18947,The Boat That Rocked,116.0,The Boat That Rocked,18,Drama
18947,The Boat That Rocked,116.0,The Boat That Rocked,35,Comedy
1900,Traffic,147.0,Traffic,53,Thriller
1900,Traffic,147.0,Traffic,18,Drama
1900,Traffic,147.0,Traffic,80,Crime
89,Indiana Jones and the Last Crusade,127.0,Indiana Jones and the Last Crusade,12,Adventure
89,Indiana Jones and the Last Crusade,127.0,Indiana Jones and the Last Crusade,28,Action
96724,Anna Karenina,130.0,Anna Karenina,18,Drama
96724,Anna Karenina,130.0,Anna Karenina,10749,Romance
198184,Chappie,120.0,Chappie,80,Crime
198184,Chappie,120.0,Chappie,28,Action
198184,Chappie,120.0,Chappie,878,Science Fiction
9481,The Bone Collector,118.0,The Bone Collector,18,Drama
9481,The Bone Collector,118.0,The Bone Collector,9648,Mystery
9481,The Bone Collector,118.0,The Bone Collector,53,Thriller
9481,The Bone Collector,118.0,The Bone Collector,80,Crime
4547,Panic Room,111.0,Panic Room,80,Crime
4547,Panic Room,111.0,Panic Room,18,Drama
4547,Panic Room,111.0,Panic Room,53,Thriller
53953,The Tooth Fairy,0.0,The Tooth Fairy,27,Horror
6415,Three Kings,114.0,Three Kings,28,Action
6415,Three Kings,114.0,Three Kings,12,Adventure
6415,Three Kings,114.0,Three Kings,35,Comedy
181283,Child 44,137.0,Child 44,80,Crime
181283,Child 44,137.0,Child 44,53,Thriller
9896,Rat Race,112.0,Rat Race,12,Adventure
9896,Rat Race,112.0,Rat Race,35,Comedy
167,K-PAX,120.0,K-PAX,18,Drama
167,K-PAX,120.0,K-PAX,878,Science Fiction
11232,Kate & Leopold,118.0,Kate & Leopold,35,Comedy
11232,Kate & Leopold,118.0,Kate & Leopold,14,Fantasy
11232,Kate & Leopold,118.0,Kate & Leopold,10749,Romance
11232,Kate & Leopold,118.0,Kate & Leopold,878,Science Fiction
1636,Bedazzled,93.0,Bedazzled,14,Fantasy
1636,Bedazzled,93.0,Bedazzled,35,Comedy
1636,Bedazzled,93.0,Bedazzled,10749,Romance
2148,The Cotton Club,127.0,The Cotton Club,10402,Music
2148,The Cotton Club,127.0,The Cotton Club,18,Drama
2148,The Cotton Club,127.0,The Cotton Club,80,Crime
2148,The Cotton Club,127.0,The Cotton Club,10749,Romance
5176,3:10 to Yuma,122.0,3:10 to Yuma,37,Western
260346,Taken 3,109.0,Taken 3,53,Thriller
260346,Taken 3,109.0,Taken 3,28,Action
1389,Out of Sight,123.0,Out of Sight,10749,Romance
1389,Out of Sight,123.0,Out of Sight,35,Comedy
1389,Out of Sight,123.0,Out of Sight,80,Crime
9894,The Cable Guy,96.0,The Cable Guy,35,Comedy
9894,The Cable Guy,96.0,The Cable Guy,18,Drama
9894,The Cable Guy,96.0,The Cable Guy,53,Thriller
7504,1947: Earth,101.0,Earth,18,Drama
8592,Dick Tracy,103.0,Dick Tracy,12,Adventure
8592,Dick Tracy,103.0,Dick Tracy,28,Action
8592,Dick Tracy,103.0,Dick Tracy,35,Comedy
8592,Dick Tracy,103.0,Dick Tracy,53,Thriller
8592,Dick Tracy,103.0,Dick Tracy,80,Crime
913,The Thomas Crown Affair,113.0,The Thomas Crown Affair,18,Drama
913,The Thomas Crown Affair,113.0,The Thomas Crown Affair,80,Crime
913,The Thomas Crown Affair,113.0,The Thomas Crown Affair,10749,Romance
11091,Riding in Cars with Boys,132.0,Riding in Cars with Boys,35,Comedy
11091,Riding in Cars with Boys,132.0,Riding in Cars with Boys,18,Drama
11091,Riding in Cars with Boys,132.0,Riding in Cars with Boys,10749,Romance
1368,First Blood,93.0,First Blood,28,Action
1368,First Blood,93.0,First Blood,12,Adventure
1368,First Blood,93.0,First Blood,53,Thriller
1368,First Blood,93.0,First Blood,10752,War
593,Солярис,167.0,Solaris,18,Drama
593,Солярис,167.0,Solaris,878,Science Fiction
593,Солярис,167.0,Solaris,12,Adventure
593,Солярис,167.0,Solaris,9648,Mystery
5393,Happily N'Ever After,75.0,Happily N'Ever After,16,Animation
5393,Happily N'Ever After,75.0,Happily N'Ever After,35,Comedy
5393,Happily N'Ever After,75.0,Happily N'Ever After,10751,Family
5393,Happily N'Ever After,75.0,Happily N'Ever After,14,Fantasy
5393,Happily N'Ever After,75.0,Happily N'Ever After,878,Science Fiction
9095,Mary Reilly,104.0,Mary Reilly,18,Drama
9095,Mary Reilly,104.0,Mary Reilly,27,Horror
9095,Mary Reilly,104.0,Mary Reilly,53,Thriller
9095,Mary Reilly,104.0,Mary Reilly,10749,Romance
8874,My Best Friend's Wedding,105.0,My Best Friend's Wedding,35,Comedy
8874,My Best Friend's Wedding,105.0,My Best Friend's Wedding,10749,Romance
11467,America's Sweethearts,102.0,America's Sweethearts,35,Comedy
11467,America's Sweethearts,102.0,America's Sweethearts,10749,Romance
320,Insomnia,118.0,Insomnia,80,Crime
320,Insomnia,118.0,Insomnia,9648,Mystery
320,Insomnia,118.0,Insomnia,53,Thriller
199,Star Trek: First Contact,111.0,Star Trek: First Contact,878,Science Fiction
199,Star Trek: First Contact,111.0,Star Trek: First Contact,28,Action
199,Star Trek: First Contact,111.0,Star Trek: First Contact,12,Adventure
199,Star Trek: First Contact,111.0,Star Trek: First Contact,53,Thriller
20533,Jonah Hex,80.0,Jonah Hex,28,Action
20533,Jonah Hex,80.0,Jonah Hex,37,Western
20533,Jonah Hex,80.0,Jonah Hex,18,Drama
20533,Jonah Hex,80.0,Jonah Hex,14,Fantasy
20533,Jonah Hex,80.0,Jonah Hex,53,Thriller
10684,Courage Under Fire,117.0,Courage Under Fire,18,Drama
10684,Courage Under Fire,117.0,Courage Under Fire,53,Thriller
10684,Courage Under Fire,117.0,Courage Under Fire,9648,Mystery
10684,Courage Under Fire,117.0,Courage Under Fire,10752,War
1624,Liar Liar,86.0,Liar Liar,35,Comedy
325789,The Infiltrator,127.0,The Infiltrator,80,Crime
325789,The Infiltrator,127.0,The Infiltrator,18,Drama
325789,The Infiltrator,127.0,The Infiltrator,53,Thriller
113464,Inchon,140.0,Inchon,18,Drama
113464,Inchon,140.0,Inchon,36,History
113464,Inchon,140.0,Inchon,10752,War
888,The Flintstones,91.0,The Flintstones,14,Fantasy
888,The Flintstones,91.0,The Flintstones,35,Comedy
888,The Flintstones,91.0,The Flintstones,10751,Family
82675,Taken 2,91.0,Taken 2,28,Action
82675,Taken 2,91.0,Taken 2,80,Crime
82675,Taken 2,91.0,Taken 2,53,Thriller
4256,Scary Movie 3,84.0,Scary Movie 3,35,Comedy
1493,Miss Congeniality,111.0,Miss Congeniality,35,Comedy
1493,Miss Congeniality,111.0,Miss Congeniality,80,Crime
1493,Miss Congeniality,111.0,Miss Congeniality,28,Action
88751,Journey to the Center of the Earth,93.0,Journey to the Center of the Earth,28,Action
88751,Journey to the Center of the Earth,93.0,Journey to the Center of the Earth,878,Science Fiction
88751,Journey to the Center of the Earth,93.0,Journey to the Center of the Earth,12,Adventure
88751,Journey to the Center of the Earth,93.0,Journey to the Center of the Earth,35,Comedy
88751,Journey to the Center of the Earth,93.0,Journey to the Center of the Earth,10751,Family
11130,The Princess Diaries 2: Royal Engagement,113.0,The Princess Diaries 2: Royal Engagement,35,Comedy
11130,The Princess Diaries 2: Royal Engagement,113.0,The Princess Diaries 2: Royal Engagement,18,Drama
11130,The Princess Diaries 2: Royal Engagement,113.0,The Princess Diaries 2: Royal Engagement,10751,Family
11130,The Princess Diaries 2: Royal Engagement,113.0,The Princess Diaries 2: Royal Engagement,10749,Romance
9944,The Pelican Brief,141.0,The Pelican Brief,18,Drama
9944,The Pelican Brief,141.0,The Pelican Brief,9648,Mystery
9944,The Pelican Brief,141.0,The Pelican Brief,53,Thriller
9944,The Pelican Brief,141.0,The Pelican Brief,80,Crime
10731,The Client,119.0,The Client,18,Drama
10731,The Client,119.0,The Client,53,Thriller
10731,The Client,119.0,The Client,80,Crime
10731,The Client,119.0,The Client,9648,Mystery
7350,The Bucket List,97.0,The Bucket List,18,Drama
7350,The Bucket List,97.0,The Bucket List,35,Comedy
9869,Patriot Games,117.0,Patriot Games,18,Drama
9869,Patriot Games,117.0,Patriot Games,28,Action
9869,Patriot Games,117.0,Patriot Games,53,Thriller
9869,Patriot Games,117.0,Patriot Games,80,Crime
4379,Monster-in-Law,101.0,Monster-in-Law,10749,Romance
4379,Monster-in-Law,101.0,Monster-in-Law,35,Comedy
146233,Prisoners,153.0,Prisoners,18,Drama
146233,Prisoners,153.0,Prisoners,53,Thriller
146233,Prisoners,153.0,Prisoners,80,Crime
2034,Training Day,122.0,Training Day,28,Action
2034,Training Day,122.0,Training Day,80,Crime
2034,Training Day,122.0,Training Day,18,Drama
2034,Training Day,122.0,Training Day,53,Thriller
926,Galaxy Quest,102.0,Galaxy Quest,35,Comedy
926,Galaxy Quest,102.0,Galaxy Quest,10751,Family
926,Galaxy Quest,102.0,Galaxy Quest,878,Science Fiction
4248,Scary Movie 2,83.0,Scary Movie 2,35,Comedy
64328,The Muppets,103.0,The Muppets,35,Comedy
64328,The Muppets,103.0,The Muppets,10751,Family
64328,The Muppets,103.0,The Muppets,10402,Music
36647,Blade,120.0,Blade,27,Horror
36647,Blade,120.0,Blade,28,Action
7214,Coach Carter,136.0,Coach Carter,18,Drama
1537,Changing Lanes,89.0,Changing Lanes,28,Action
1537,Changing Lanes,89.0,Changing Lanes,12,Adventure
1537,Changing Lanes,89.0,Changing Lanes,80,Crime
1537,Changing Lanes,89.0,Changing Lanes,53,Thriller
9360,Anaconda,89.0,Anaconda,12,Adventure
9360,Anaconda,89.0,Anaconda,27,Horror
9360,Anaconda,89.0,Anaconda,53,Thriller
6282,Coyote Ugly,100.0,Coyote Ugly,35,Comedy
508,Love Actually,135.0,Love Actually,35,Comedy
508,Love Actually,135.0,Love Actually,10749,Romance
508,Love Actually,135.0,Love Actually,18,Drama
9487,A Bug's Life,95.0,A Bug's Life,12,Adventure
9487,A Bug's Life,95.0,A Bug's Life,16,Animation
9487,A Bug's Life,95.0,A Bug's Life,35,Comedy
9487,A Bug's Life,95.0,A Bug's Life,10751,Family
768,From Hell,122.0,From Hell,27,Horror
768,From Hell,122.0,From Hell,9648,Mystery
768,From Hell,122.0,From Hell,53,Thriller
2636,The Specialist,110.0,The Specialist,28,Action
2636,The Specialist,110.0,The Specialist,53,Thriller
10478,Tin Cup,135.0,Tin Cup,35,Comedy
10478,Tin Cup,135.0,Tin Cup,18,Drama
10478,Tin Cup,135.0,Tin Cup,10749,Romance
27983,"Yours, Mine and Ours",111.0,"Yours, Mine and Ours",35,Comedy
27983,"Yours, Mine and Ours",111.0,"Yours, Mine and Ours",18,Drama
27983,"Yours, Mine and Ours",111.0,"Yours, Mine and Ours",10751,Family
9981,Kicking & Screaming,95.0,Kicking & Screaming,10749,Romance
9981,Kicking & Screaming,95.0,Kicking & Screaming,35,Comedy
9981,Kicking & Screaming,95.0,Kicking & Screaming,10751,Family
7453,The Hitchhiker's Guide to the Galaxy,109.0,The Hitchhiker's Guide to the Galaxy,12,Adventure
7453,The Hitchhiker's Guide to the Galaxy,109.0,The Hitchhiker's Guide to the Galaxy,35,Comedy
7453,The Hitchhiker's Guide to the Galaxy,109.0,The Hitchhiker's Guide to the Galaxy,10751,Family
7453,The Hitchhiker's Guide to the Galaxy,109.0,The Hitchhiker's Guide to the Galaxy,878,Science Fiction
15045,Fat Albert,93.0,Fat Albert,35,Comedy
15045,Fat Albert,93.0,Fat Albert,18,Drama
15045,Fat Albert,93.0,Fat Albert,10751,Family
7737,Resident Evil: Extinction,94.0,Resident Evil: Extinction,27,Horror
7737,Resident Evil: Extinction,94.0,Resident Evil: Extinction,28,Action
7737,Resident Evil: Extinction,94.0,Resident Evil: Extinction,878,Science Fiction
232672,Blended,117.0,Blended,35,Comedy
17379,Last Holiday,112.0,Last Holiday,12,Adventure
17379,Last Holiday,112.0,Last Holiday,35,Comedy
17379,Last Holiday,112.0,Last Holiday,18,Drama
8987,The River Wild,111.0,The River Wild,28,Action
8987,The River Wild,111.0,The River Wild,12,Adventure
8987,The River Wild,111.0,The River Wild,80,Crime
8987,The River Wild,111.0,The River Wild,53,Thriller
11359,The Indian in the Cupboard,96.0,The Indian in the Cupboard,12,Adventure
11359,The Indian in the Cupboard,96.0,The Indian in the Cupboard,10751,Family
11359,The Indian in the Cupboard,96.0,The Indian in the Cupboard,14,Fantasy
82525,Savages,131.0,Savages,80,Crime
82525,Savages,131.0,Savages,18,Drama
82525,Savages,131.0,Savages,53,Thriller
9759,Cellular,94.0,Cellular,28,Action
9759,Cellular,94.0,Cellular,12,Adventure
9759,Cellular,94.0,Cellular,80,Crime
9759,Cellular,94.0,Cellular,53,Thriller
9486,Johnny English,88.0,Johnny English,12,Adventure
9486,Johnny English,88.0,Johnny English,28,Action
9486,Johnny English,88.0,Johnny English,35,Comedy
9906,The Ant Bully,88.0,The Ant Bully,14,Fantasy
9906,The Ant Bully,88.0,The Ant Bully,12,Adventure
9906,The Ant Bully,88.0,The Ant Bully,16,Animation
9906,The Ant Bully,88.0,The Ant Bully,35,Comedy
9906,The Ant Bully,88.0,The Ant Bully,10751,Family
841,Dune,137.0,Dune,28,Action
841,Dune,137.0,Dune,878,Science Fiction
841,Dune,137.0,Dune,12,Adventure
4688,Across the Universe,133.0,Across the Universe,12,Adventure
4688,Across the Universe,133.0,Across the Universe,18,Drama
4688,Across the Universe,133.0,Across the Universe,10402,Music
4688,Across the Universe,133.0,Across the Universe,10749,Romance
4148,Revolutionary Road,119.0,Revolutionary Road,18,Drama
4148,Revolutionary Road,119.0,Revolutionary Road,10749,Romance
2207,16 Blocks,105.0,16 Blocks,28,Action
2207,16 Blocks,105.0,16 Blocks,12,Adventure
2207,16 Blocks,105.0,16 Blocks,80,Crime
2207,16 Blocks,105.0,16 Blocks,53,Thriller
9381,Babylon A.D.,101.0,Babylon A.D.,28,Action
9381,Babylon A.D.,101.0,Babylon A.D.,12,Adventure
9381,Babylon A.D.,101.0,Babylon A.D.,878,Science Fiction
9381,Babylon A.D.,101.0,Babylon A.D.,53,Thriller
9625,The Glimmer Man,92.0,The Glimmer Man,28,Action
9625,The Glimmer Man,92.0,The Glimmer Man,12,Adventure
9625,The Glimmer Man,92.0,The Glimmer Man,80,Crime
9625,The Glimmer Man,92.0,The Glimmer Man,18,Drama
9625,The Glimmer Man,92.0,The Glimmer Man,53,Thriller
9304,Multiplicity,117.0,Multiplicity,35,Comedy
9304,Multiplicity,117.0,Multiplicity,14,Fantasy
9304,Multiplicity,117.0,Multiplicity,878,Science Fiction
20856,Aliens in the Attic,86.0,Aliens in the Attic,12,Adventure
20856,Aliens in the Attic,86.0,Aliens in the Attic,35,Comedy
20856,Aliens in the Attic,86.0,Aliens in the Attic,10751,Family
20856,Aliens in the Attic,86.0,Aliens in the Attic,14,Fantasy
20856,Aliens in the Attic,86.0,Aliens in the Attic,878,Science Fiction
5955,The Pledge,123.0,The Pledge,80,Crime
5955,The Pledge,123.0,The Pledge,18,Drama
5955,The Pledge,123.0,The Pledge,9648,Mystery
5955,The Pledge,123.0,The Pledge,53,Thriller
9899,The Producers,134.0,The Producers,35,Comedy
9899,The Producers,134.0,The Producers,10402,Music
9826,The Phantom,100.0,The Phantom,12,Adventure
9826,The Phantom,100.0,The Phantom,28,Action
21355,All the Pretty Horses,117.0,All the Pretty Horses,18,Drama
21355,All the Pretty Horses,117.0,All the Pretty Horses,10749,Romance
21355,All the Pretty Horses,117.0,All the Pretty Horses,37,Western
10858,Nixon,192.0,Nixon,36,History
10858,Nixon,192.0,Nixon,18,Drama
11439,The Ghost Writer,128.0,The Ghost Writer,53,Thriller
11439,The Ghost Writer,128.0,The Ghost Writer,9648,Mystery
9457,Deep Rising,106.0,Deep Rising,12,Adventure
9457,Deep Rising,106.0,Deep Rising,28,Action
9457,Deep Rising,106.0,Deep Rising,27,Horror
9457,Deep Rising,106.0,Deep Rising,878,Science Fiction
12412,Miracle at St. Anna,160.0,Miracle at St. Anna,18,Drama
12412,Miracle at St. Anna,160.0,Miracle at St. Anna,10752,War
1494,滿城盡帶黃金甲,114.0,Curse of the Golden Flower,28,Action
1494,滿城盡帶黃金甲,114.0,Curse of the Golden Flower,18,Drama
1494,滿城盡帶黃金甲,114.0,Curse of the Golden Flower,14,Fantasy
13184,Bangkok Dangerous,99.0,Bangkok Dangerous,28,Action
13184,Bangkok Dangerous,99.0,Bangkok Dangerous,80,Crime
13184,Bangkok Dangerous,99.0,Bangkok Dangerous,53,Thriller
2185,Big Trouble,85.0,Big Trouble,28,Action
2185,Big Trouble,85.0,Big Trouble,35,Comedy
2185,Big Trouble,85.0,Big Trouble,53,Thriller
6639,Love in the Time of Cholera,139.0,Love in the Time of Cholera,18,Drama
6639,Love in the Time of Cholera,139.0,Love in the Time of Cholera,10749,Romance
38153,Shadow Conspiracy,103.0,Shadow Conspiracy,28,Action
38153,Shadow Conspiracy,103.0,Shadow Conspiracy,53,Thriller
58233,Johnny English Reborn,101.0,Johnny English Reborn,80,Crime
58233,Johnny English Reborn,101.0,Johnny English Reborn,12,Adventure
58233,Johnny English Reborn,101.0,Johnny English Reborn,28,Action
58233,Johnny English Reborn,101.0,Johnny English Reborn,35,Comedy
58233,Johnny English Reborn,101.0,Johnny English Reborn,53,Thriller
116977,Foodfight!,87.0,Foodfight!,16,Animation
116977,Foodfight!,87.0,Foodfight!,28,Action
116977,Foodfight!,87.0,Foodfight!,35,Comedy
116977,Foodfight!,87.0,Foodfight!,10751,Family
68734,Argo,120.0,Argo,18,Drama
68734,Argo,120.0,Argo,53,Thriller
5503,The Fugitive,130.0,The Fugitive,12,Adventure
5503,The Fugitive,130.0,The Fugitive,28,Action
5503,The Fugitive,130.0,The Fugitive,53,Thriller
5503,The Fugitive,130.0,The Fugitive,80,Crime
5503,The Fugitive,130.0,The Fugitive,9648,Mystery
27573,The Bounty Hunter,110.0,The Bounty Hunter,28,Action
819,Sleepers,147.0,Sleepers,80,Crime
819,Sleepers,147.0,Sleepers,18,Drama
819,Sleepers,147.0,Sleepers,53,Thriller
1369,Rambo: First Blood Part II,96.0,Rambo: First Blood Part II,28,Action
1369,Rambo: First Blood Part II,96.0,Rambo: First Blood Part II,12,Adventure
1369,Rambo: First Blood Part II,96.0,Rambo: First Blood Part II,53,Thriller
1369,Rambo: First Blood Part II,96.0,Rambo: First Blood Part II,10752,War
9623,The Juror,118.0,The Juror,18,Drama
9623,The Juror,118.0,The Juror,53,Thriller
10895,Pinocchio,88.0,Pinocchio,16,Animation
10895,Pinocchio,88.0,Pinocchio,10751,Family
10935,Heaven's Gate,219.0,Heaven's Gate,28,Action
10935,Heaven's Gate,219.0,Heaven's Gate,18,Drama
10935,Heaven's Gate,219.0,Heaven's Gate,36,History
10935,Heaven's Gate,219.0,Heaven's Gate,37,Western
834,Underworld: Evolution,106.0,Underworld: Evolution,14,Fantasy
834,Underworld: Evolution,106.0,Underworld: Evolution,28,Action
834,Underworld: Evolution,106.0,Underworld: Evolution,878,Science Fiction
834,Underworld: Evolution,106.0,Underworld: Evolution,53,Thriller
228066,Victor Frankenstein,109.0,Victor Frankenstein,18,Drama
228066,Victor Frankenstein,109.0,Victor Frankenstein,878,Science Fiction
228066,Victor Frankenstein,109.0,Victor Frankenstein,53,Thriller
711,Finding Forrester,136.0,Finding Forrester,18,Drama
10468,28 Days,103.0,28 Days,35,Comedy
10468,28 Days,103.0,28 Days,18,Drama
10027,Unleashed,103.0,Unleashed,28,Action
10027,Unleashed,103.0,Unleashed,80,Crime
11812,The Sweetest Thing,84.0,The Sweetest Thing,10749,Romance
11812,The Sweetest Thing,84.0,The Sweetest Thing,35,Comedy
37233,The Firm,154.0,The Firm,18,Drama
37233,The Firm,154.0,The Firm,9648,Mystery
37233,The Firm,154.0,The Firm,53,Thriller
37950,Charlie St. Cloud,99.0,Charlie St. Cloud,18,Drama
27582,The Mechanic,93.0,The Mechanic,28,Action
27582,The Mechanic,93.0,The Mechanic,53,Thriller
27582,The Mechanic,93.0,The Mechanic,80,Crime
64688,21 Jump Street,109.0,21 Jump Street,28,Action
64688,21 Jump Street,109.0,21 Jump Street,35,Comedy
64688,21 Jump Street,109.0,21 Jump Street,80,Crime
509,Notting Hill,124.0,Notting Hill,10749,Romance
509,Notting Hill,124.0,Notting Hill,35,Comedy
509,Notting Hill,124.0,Notting Hill,18,Drama
7443,Chicken Run,84.0,Chicken Run,16,Animation
7443,Chicken Run,84.0,Chicken Run,35,Comedy
7443,Chicken Run,84.0,Chicken Run,10751,Family
5966,Along Came Polly,90.0,Along Came Polly,35,Comedy
5966,Along Came Polly,90.0,Along Came Polly,10749,Romance
11066,Boomerang,117.0,Boomerang,35,Comedy
11066,Boomerang,117.0,Boomerang,10749,Romance
136795,The Heat,117.0,The Heat,28,Action
136795,The Heat,117.0,The Heat,35,Comedy
136795,The Heat,117.0,The Heat,80,Crime
8095,Cleopatra,248.0,Cleopatra,18,Drama
8095,Cleopatra,248.0,Cleopatra,36,History
8095,Cleopatra,248.0,Cleopatra,10749,Romance
87826,Here Comes the Boom,105.0,Here Comes the Boom,35,Comedy
11560,High Crimes,115.0,High Crimes,18,Drama
11560,High Crimes,115.0,High Crimes,9648,Mystery
11560,High Crimes,115.0,High Crimes,53,Thriller
11560,High Crimes,115.0,High Crimes,80,Crime
25189,The Mirror Has Two Faces,126.0,The Mirror Has Two Faces,35,Comedy
25189,The Mirror Has Two Faces,126.0,The Mirror Has Two Faces,18,Drama
25189,The Mirror Has Two Faces,126.0,The Mirror Has Two Faces,10749,Romance
2637,The Mothman Prophecies,119.0,The Mothman Prophecies,18,Drama
2637,The Mothman Prophecies,119.0,The Mothman Prophecies,27,Horror
2637,The Mothman Prophecies,119.0,The Mothman Prophecies,9648,Mystery
18480,Brüno,83.0,Brüno,35,Comedy
709,Licence to Kill,133.0,Licence to Kill,12,Adventure
709,Licence to Kill,133.0,Licence to Kill,28,Action
709,Licence to Kill,133.0,Licence to Kill,53,Thriller
49730,Red Riding Hood,100.0,Red Riding Hood,14,Fantasy
49730,Red Riding Hood,100.0,Red Riding Hood,53,Thriller
49730,Red Riding Hood,100.0,Red Riding Hood,27,Horror
2749,15 Minutes,120.0,15 Minutes,28,Action
2749,15 Minutes,120.0,15 Minutes,80,Crime
2749,15 Minutes,120.0,15 Minutes,53,Thriller
9607,Super Mario Bros.,104.0,Super Mario Bros.,12,Adventure
9607,Super Mario Bros.,104.0,Super Mario Bros.,35,Comedy
9607,Super Mario Bros.,104.0,Super Mario Bros.,10751,Family
9607,Super Mario Bros.,104.0,Super Mario Bros.,14,Fantasy
1830,Lord of War,122.0,Lord of War,80,Crime
1830,Lord of War,122.0,Lord of War,18,Drama
1830,Lord of War,122.0,Lord of War,53,Thriller
79,英雄,99.0,Hero,18,Drama
79,英雄,99.0,Hero,12,Adventure
79,英雄,99.0,Hero,28,Action
79,英雄,99.0,Hero,36,History
54054,One for the Money,91.0,One for the Money,28,Action
54054,One for the Money,91.0,One for the Money,35,Comedy
54054,One for the Money,91.0,One for the Money,80,Crime
228967,The Interview,112.0,The Interview,28,Action
228967,The Interview,112.0,The Interview,35,Comedy
46528,The Warrior's Way,100.0,The Warrior's Way,12,Adventure
46528,The Warrior's Way,100.0,The Warrior's Way,14,Fantasy
46528,The Warrior's Way,100.0,The Warrior's Way,28,Action
46528,The Warrior's Way,100.0,The Warrior's Way,37,Western
46528,The Warrior's Way,100.0,The Warrior's Way,53,Thriller
27936,Micmacs à tire-larigot,100.0,Micmacs,28,Action
27936,Micmacs à tire-larigot,100.0,Micmacs,35,Comedy
27936,Micmacs à tire-larigot,100.0,Micmacs,80,Crime
65,8 Mile,110.0,8 Mile,18,Drama
280391,Pourquoi j'ai pas mangé mon père,100.0,Why I Did (Not) Eat My Father,12,Adventure
280391,Pourquoi j'ai pas mangé mon père,100.0,Why I Did (Not) Eat My Father,35,Comedy
280391,Pourquoi j'ai pas mangé mon père,100.0,Why I Did (Not) Eat My Father,16,Animation
9476,A Knight's Tale,132.0,A Knight's Tale,12,Adventure
9476,A Knight's Tale,132.0,A Knight's Tale,18,Drama
9476,A Knight's Tale,132.0,A Knight's Tale,10749,Romance
9476,A Knight's Tale,132.0,A Knight's Tale,28,Action
10610,The Medallion,88.0,The Medallion,53,Thriller
10610,The Medallion,88.0,The Medallion,14,Fantasy
10610,The Medallion,88.0,The Medallion,28,Action
10610,The Medallion,88.0,The Medallion,35,Comedy
745,The Sixth Sense,107.0,The Sixth Sense,9648,Mystery
745,The Sixth Sense,107.0,The Sixth Sense,53,Thriller
745,The Sixth Sense,107.0,The Sixth Sense,18,Drama
49527,Man on a Ledge,102.0,Man on a Ledge,28,Action
49527,Man on a Ledge,102.0,Man on a Ledge,53,Thriller
49527,Man on a Ledge,102.0,Man on a Ledge,80,Crime
73937,The Big Year,100.0,The Big Year,35,Comedy
1885,The Karate Kid,126.0,The Karate Kid,18,Drama
168672,American Hustle,138.0,American Hustle,18,Drama
168672,American Hustle,138.0,American Hustle,80,Crime
18240,The Proposal,108.0,The Proposal,35,Comedy
18240,The Proposal,108.0,The Proposal,10749,Romance
18240,The Proposal,108.0,The Proposal,18,Drama
10398,Double Jeopardy,105.0,Double Jeopardy,80,Crime
10398,Double Jeopardy,105.0,Double Jeopardy,18,Drama
10398,Double Jeopardy,105.0,Double Jeopardy,9648,Mystery
10398,Double Jeopardy,105.0,Double Jeopardy,53,Thriller
165,Back to the Future Part II,108.0,Back to the Future Part II,12,Adventure
165,Back to the Future Part II,108.0,Back to the Future Part II,35,Comedy
165,Back to the Future Part II,108.0,Back to the Future Part II,10751,Family
165,Back to the Future Part II,108.0,Back to the Future Part II,878,Science Fiction
240832,Lucy,89.0,Lucy,28,Action
240832,Lucy,89.0,Lucy,878,Science Fiction
216015,Fifty Shades of Grey,125.0,Fifty Shades of Grey,18,Drama
216015,Fifty Shades of Grey,125.0,Fifty Shades of Grey,10749,Romance
216015,Fifty Shades of Grey,125.0,Fifty Shades of Grey,53,Thriller
12279,Spy Kids 3-D: Game Over,84.0,Spy Kids 3-D: Game Over,28,Action
12279,Spy Kids 3-D: Game Over,84.0,Spy Kids 3-D: Game Over,12,Adventure
12279,Spy Kids 3-D: Game Over,84.0,Spy Kids 3-D: Game Over,35,Comedy
12279,Spy Kids 3-D: Game Over,84.0,Spy Kids 3-D: Game Over,10751,Family
12279,Spy Kids 3-D: Game Over,84.0,Spy Kids 3-D: Game Over,878,Science Fiction
1645,A Time to Kill,149.0,A Time to Kill,80,Crime
1645,A Time to Kill,149.0,A Time to Kill,18,Drama
1645,A Time to Kill,149.0,A Time to Kill,53,Thriller
